"3578","3","Scuba Dive or Snorkel in Kemer","The Mediterranean coastline is a popular holiday destination for most of Europe, it's no wonder people have been visiting the Mediterranean for centuries. Under the water is a selection of wonderful marine life, offering one of the best diving experiences in the world.

As part of this experience, you will have 2 dives including lunch. It's also possible to just join the boat trip with no dive, but lunch included.

The first of the two dives in the program is to familiarize yourself with your brand new world and the equipment you are using to visit it. Once you are ready to explore the wonders of the clear blue and warm Mediterranean water and see with full of fishes, you will be supervised to dive a little bit deeper at one of our many spots around Kemer. You will also have a possibility to swim in the beautiful bays.
<h3 style=""text-align: center;"">You certainly won't be disappointed with the diving here.</h3>
<strong>Included in Price</strong>
Hotel pick-up and drop-off back
Lunch
Professional guide &amp; Diving instructor
Dive equipment hire
<div id=""information4"" class=""tourinformation"">

<strong>Extras</strong>
Drinks
DVD and Photos (optional)

<strong>Note</strong>
The minimum age for the diving tour is 14 years.
Departure time: 10am - Hotel pickups commence prior to this time, you must contact the local service provider to verify your exact pickup time.
Duration: 7 hours (approx.)

<strong>Cancellation Policy</strong>
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.

</div>","publish","scuba-dive-or-snorkel-in-kemer","90","2016-11-01 10:35:34","2016-12-04 19:40:22"
"3579","3","Scuba Dive in Marmaris & Icmeler","The Mediterranean coastline is a popular holiday destination for most of Europe, it's no wonder people have been visiting the Mediterranean for centuries. Under the water is a selection of wonderful marine life, offering one of the best diving experiences in the world.

As part of this experience, you will have 2 dives including lunch. It's also possible to just join the boat trip with no dive, but lunch included.

The first of the two dives in the program is to familiarize yourself with your brand new world and the equipment you are using to visit it. Once you are ready to explore the wonders of the clear blue and warm Mediterranean water and see with full of fishes, you will be supervised to dive a little bit deeper at one of our many spots around Marmaris &amp; İçmeler. You will also have a possibility to swim in the beautiful bays.
<h3 style=""text-align: center;"">You certainly won't be disappointed with the diving here.</h3>
<strong>Included in Price</strong>
Hotel pick-up and drop-off back
Lunch
Professional guide &amp; Diving instructor
Dive equipment hire
<div id=""information4"" class=""tourinformation"">

<strong>Extras</strong>
Drinks
DVD and Photos (optional)

<strong>Note</strong>
The minimum age for the diving tour is 14 years.
Departure time: 10am - Hotel pickups commence prior to this time, you must contact the local service provider to verify your exact pickup time.
Duration: 8 hours (approx.)

<strong>Cancellation Policy</strong>
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.

</div>","publish","scuba-dive-in-marmaris-icmeler","81","2016-11-01 10:40:29","2016-12-04 19:40:37"
"3581","3","Pamukkale & Hierapolis Day Tour from Antalya","Looking for experiencing the magic of Pamukkale and the grandeur of Hierapolis on a comprehensive<strong> 1-day coach tour from Antalya</strong>, including lunch and dinner.

Pamukkale, literally meaning “<strong>Cotton Castle</strong>” combines <em>natural beauty</em> and <em>history</em> in one place. It will be easy to understand why Turkish named like this when you see the steeply terraced hillside with its bright, white covering.

Being a UNESCO World Heritage Site and hosting many travertine, Pamukkale is also famous for wellness travelers. There you will see the thermal spring water laden with calcareous salt, plunging down the mountain side which has created this natural formation of stalactites, cataracts and basins. The thermal water has been used since the Roman period for its therapeutic powers.
<h3><strong>Tour Details</strong></h3>
In the early morning, around 6.00am,  you will be picked up free of charge from your hotel and before driving to Pamukkale, we will stop in Korkuteli to have breakfast (breakfast not included in price). Here, you will also have the opportunity to buy some snacks and tea/ coffee. On the way to Pamukkale we will stop at Denizli, the closest city to Pamukkale, to make the long journey more easy and comfortable and to enjoy the beautiful panoramic view. Here we will have a lunch break, that you can either sit with the tour guide and enjoy the open buffet menu or the lunch boxes  you have brought. (lunch not included in price).

On arrival, We will amazed with the ruins of the ancient spa city of <strong>Hierapolis</strong> based on the top of this white castle and the dream-like white travertines. Many of these milk-white natural pools are deep enough for swimming, and because of the warm climate and thermally-heated water, there’s no chance of a chill, even if you visit in the off-peak season!

While wondering around this geological miracle, you will also learn more about the history and culture of this area and see amphitheater, city walls, bathhouses, necropolis and more.

We will of course visit Cleopatra’s Pool, also called the <strong>Sacred Pool </strong>and Pamukkale Antique Pool, which is area’s one of biggest biggest draws. According to legend, this artificially sculpted pool was a gift from Marc Anthony to Cleopatra and is <em>rumoured</em> to have swum here. Swimming there is optional and for an extra charge.

Our next journey is to natural hot thermal springs near Karahayit town named Kirmizi Su which translates to red water. You will be delighted to see these<strong> red travertines</strong>. You will have the option to swim there and enjoy bubbling from beneath the calcite rocks - very rich in calcium, magnesium and sulphurs, at about 56 degrees for an extra charge!

Our next stops are more on meeting with habits of the local, such as visiting a mosque to learn more about the religious traditions of local people or shopping at leather shop.

We will then have dinner (included) and then you will be transferred back to your hotel and arrive by 21.00.

<section id=""inclusions"" class=""inclusions long-txt"">
<div class=""hed""><strong>What&#039;s Included</strong></div>
	<li>Hotel pickup and drop-off</li>
	<li>Entrance fees to Pamukkale &amp; Hierapolis</li>
	<li>Buffet lunch and dinner</li>
	<li>Informative, friendly and professional guide</li>
</section><section id=""inclusions"" class=""inclusions long-txt"">
<div class=""content list""></div>
</section><section id=""exclusions"" class=""exclusions long-txt"">
<div class=""hed""><strong>What&#039;s Not Included</strong></div>
	<li>Breakfast</li>
	<li>Entrance fees to Antique pool and Red water (optional)</li>
	<li>Gratuities (optional)</li>
</section>
<h3 class=""section-title mtl"">Cancellation Policy</h3>
All sales are final and incur 100% cancellation penalties.","publish","pamukkale-hierapolis-day-tour-from-antalya","310","2016-11-01 10:53:09","2017-03-30 12:28:09"
"3583","3","Pamukkale & Hierapolis Day Tour from Alanya","Looking for experiencing the magic of Pamukkale and the grandeur of Hierapolis on a comprehensive<strong> 1-day coach tour from Alanya</strong>, including lunch and dinner.

Pamukkale, literally meaning “<strong>Cotton Castle</strong>” combines <em>natural beauty</em> and <em>history</em> in one place. It will be easy to understand why Turkish named like this when you see the steeply terraced hillside with its bright, white covering.

Being a UNESCO World Heritage Site and hosting many travertine, Pamukkale is also famous for wellness travelers. There you will see the thermal spring water laden with calcareous salt, plunging down the mountain side which has created this natural formation of stalactites, cataracts and basins. The thermal water has been used since the Roman period for its therapeutic powers.
<h3><strong>Tour Details</strong></h3>
In the early morning, around 4.00am,  you will be picked up free of charge from your hotel and before driving to Pamukkale, we will stop in Korkuteli to have breakfast (breakfast not included in price). Here, you will also have the opportunity to buy some snacks and tea/ coffee. On the way to Pamukkale we will stop at Denizli, the closest city to Pamukkale, to make the long journey more easy and comfortable and to enjoy the beautiful panoramic view. Here we will have a lunch break, that you can either sit with the tour guide and enjoy the open buffet menu or the lunch boxes  you have brought. (lunch not included in price).

On arrival, We will amazed with the ruins of the ancient spa city of <strong>Hierapolis</strong> based on the top of this white castle and the dream-like white travertines. Many of these milk-white natural pools are deep enough for swimming, and because of the warm climate and thermally-heated water, there’s no chance of a chill, even if you visit in the off-peak season!

While wondering around this geological miracle, you will also learn more about the history and culture of this area and see amphitheater, city walls, bathhouses, necropolis and more.

We will of course visit Cleopatra’s Pool, also called the <strong>Sacred Pool </strong>and Pamukkale Antique Pool, which is area’s one of biggest biggest draws. According to legend, this artificially sculpted pool was a gift from Marc Anthony to Cleopatra and is <em>rumoured</em> to have swum here. Swimming there is optional and for an extra charge.

Our next journey is to natural hot thermal springs near Karahayit town named Kirmizi Su which translates to red water. You will be delighted to see these<strong> red travertines</strong>. You will have the option to swim there and enjoy bubbling from beneath the calcite rocks - very rich in calcium, magnesium and sulphurs, at about 56 degrees for an extra charge!

Our next stops are more on meeting with habits of the local, such as visiting a mosque to learn more about the religious traditions of local people or shopping at leather shop.

We will then have dinner (included) and then you will be transferred back to your hotel and arrive by 23.00.

<section id=""inclusions"" class=""inclusions long-txt"">
<div class=""hed""><strong>What&#039;s Included</strong></div>
	<li>Hotel pickup and drop-off</li>
	<li>Entrance fees to Pamukkale &amp; Hierapolis</li>
	<li>Buffet lunch and dinner</li>
	<li>Informative, friendly and professional guide</li>
</section><section id=""inclusions"" class=""inclusions long-txt"">
<div class=""content list""></div>
</section><section id=""exclusions"" class=""exclusions long-txt"">
<div class=""hed""><strong>What&#039;s Not Included</strong></div>
	<li>Breakfast</li>
	<li>Entrance fees to Antique pool and Red water (optional)</li>
	<li>Gratuities (optional)</li>
</section>
<h3>Cancellation Policy</h3>
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","publish","pamukkale-hierapolis-day-tour-from-alanya","166","2016-11-01 11:07:39","2017-03-30 12:27:52"
"3585","3","Pamukkale & Hierapolis Day Tour from Kemer","Looking for experiencing the magic of Pamukkale and the grandeur of Hierapolis on a comprehensive<strong> 1-day coach tour from Kemer</strong>, including lunch and dinner.

Pamukkale, literally meaning “<strong>Cotton Castle</strong>” combines <em>natural beauty</em> and <em>history</em> in one place. It will be easy to understand why Turkish named like this when you see the steeply terraced hillside with its bright, white covering.

Being a UNESCO World Heritage Site and hosting many travertine, Pamukkale is also famous for wellness travelers. There you will see the thermal spring water laden with calcareous salt, plunging down the mountain side which has created this natural formation of stalactites, cataracts and basins. The thermal water has been used since the Roman period for its therapeutic powers.
<h3><strong>Tour Details</strong></h3>
In the morning, you will be picked up free of charge from your hotel. On the way to Pamukkale we will stop at Denizli, the closest city to Pamukkale, to make the long journey more easy and comfortable and to enjoy the beautiful panoramic view. Here we will have a lunch break, that you can either sit with the tour guide and enjoy the open buffet menu or the lunch boxes  you have brought. (lunch not included in price).

On arrival, We will amazed with the ruins of the ancient spa city of <strong>Hierapolis</strong> based on the top of this white castle and the dream-like white travertines. Many of these milk-white natural pools are deep enough for swimming, and because of the warm climate and thermally-heated water, there’s no chance of a chill, even if you visit in the off-peak season!

While wondering around this geological miracle, you will also learn more about the history and culture of this area and see amphitheater, city walls, bathhouses, necropolis and more.

We will of course visit Cleopatra’s Pool, also called the <strong>Sacred Pool </strong>and Pamukkale Antique Pool, which is area’s one of biggest biggest draws. According to legend, this artificially sculpted pool was a gift from Marc Anthony to Cleopatra and is <em>rumoured</em> to have swum here. Swimming there is optional and for an extra charge.

Our next journey is to natural hot thermal springs near Karahayit town named Kirmizi Su which translates to red water. You will be delighted to see these<strong> red travertines</strong>. You will have the option to swim there and enjoy bubbling from beneath the calcite rocks - very rich in calcium, magnesium and sulphurs, at about 56 degrees for an extra charge!

Our next stops are more on meeting with habits of the local, such as visiting a mosque to learn more about the religious traditions of local people or shopping at leather shop.

We will then have dinner (included) and then you will be transferred back to your hotel.

<section id=""inclusions"" class=""inclusions long-txt"">
<div class=""hed""><strong>What&#039;s Included</strong></div>
	<li>Hotel pickup and drop-off</li>
	<li>Entrance fees to Pamukkale &amp; Hierapolis</li>
	<li>Buffet lunch and dinner</li>
	<li>Informative, friendly and professional guide</li>
</section><section id=""inclusions"" class=""inclusions long-txt"">
<div class=""content list""></div>
</section><section id=""exclusions"" class=""exclusions long-txt"">
<div class=""hed""><strong>What&#039;s Not Included</strong></div>
	<li>Breakfast</li>
	<li>Entrance fees to Antique pool and Red water (optional)</li>
	<li>Gratuities (optional)</li>
</section>
<h3>Cancellation Policy</h3>
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","publish","pamukkale-hierapolis-day-tour-from-kemer","331","2016-11-01 11:50:27","2017-03-30 12:27:37"
"3586","3","Pamukkale & Hierapolis Day Tour from Belek","Looking for experiencing the magic of Pamukkale and the grandeur of Hierapolis on a comprehensive<strong> 1-day coach tour from Belek</strong>, including lunch and dinner.

Pamukkale, literally meaning “<strong>Cotton Castle</strong>” combines <em>natural beauty</em> and <em>history</em> in one place. It will be easy to understand why Turkish named like this when you see the steeply terraced hillside with its bright, white covering.

Being a UNESCO World Heritage Site and hosting many travertine, Pamukkale is also famous for wellness travelers. There you will see the thermal spring water laden with calcareous salt, plunging down the mountain side which has created this natural formation of stalactites, cataracts and basins. The thermal water has been used since the Roman period for its therapeutic powers.
<h3><strong>Tour Details</strong></h3>
In the early morning, around 6.00am,  you will be picked up free of charge from your hotel and before driving to Pamukkale, we will stop in Korkuteli to have breakfast (breakfast not included in price). Here, you will also have the opportunity to buy some snacks and tea/ coffee. On the way to Pamukkale we will stop at Denizli, the closest city to Pamukkale, to make the long journey more easy and comfortable and to enjoy the beautiful panoramic view. Here we will have a lunch break, that you can either sit with the tour guide and enjoy the open buffet menu or the lunch boxes  you have brought. (lunch not included in price).

On arrival, We will amazed with the ruins of the ancient spa city of <strong>Hierapolis</strong> based on the top of this white castle and the dream-like white travertines. Many of these milk-white natural pools are deep enough for swimming, and because of the warm climate and thermally-heated water, there’s no chance of a chill, even if you visit in the off-peak season!

While wondering around this geological miracle, you will also learn more about the history and culture of this area and see amphitheater, city walls, bathhouses, necropolis and more.

We will of course visit Cleopatra’s Pool, also called the <strong>Sacred Pool </strong>and Pamukkale Antique Pool, which is area’s one of biggest biggest draws. According to legend, this artificially sculpted pool was a gift from Marc Anthony to Cleopatra and is <em>rumoured</em> to have swum here. Swimming there is optional and for an extra charge.

Our next journey is to natural hot thermal springs near Karahayit town named Kirmizi Su which translates to red water. You will be delighted to see these<strong> red travertines</strong>. You will have the option to swim there and enjoy bubbling from beneath the calcite rocks - very rich in calcium, magnesium and sulphurs, at about 56 degrees for an extra charge!

Our next stops are more on meeting with habits of the local, such as visiting a mosque to learn more about the religious traditions of local people or shopping at leather shop.

We will then have dinner (included) and then you will be transferred back to your hotel and arrive by 22.00.

<section id=""inclusions"" class=""inclusions long-txt"">
<div class=""hed""><strong>What&#039;s Included</strong></div>
	<li>Hotel pickup and drop-off</li>
	<li>Entrance fees to Pamukkale &amp; Hierapolis</li>
	<li>Buffet lunch and dinner</li>
	<li>Informative, friendly and professional guide</li>
</section><section id=""inclusions"" class=""inclusions long-txt"">
<div class=""content list""></div>
</section><section id=""exclusions"" class=""exclusions long-txt"">
<div class=""hed""><strong>What&#039;s Not Included</strong></div>
	<li>Breakfast</li>
	<li>Entrance fees to Antique pool and Red water (optional)</li>
	<li>Gratuities (optional)</li>
</section>
<h3 class=""section-title mtl"">Cancellation Policy</h3>
All sales are final and incur 100% cancellation penalties.","publish","pamukkale-hierapolis-day-tour-from-belek","329","2016-11-01 11:56:09","2017-03-30 12:26:56"
"3587","3","Pamukkale & Hierapolis Day Tour from Side","Looking for experiencing the magic of Pamukkale and the grandeur of Hierapolis on a comprehensive<strong> 1-day coach tour from Side</strong>, including lunch and dinner.

Pamukkale, literally meaning “<strong>Cotton Castle</strong>” combines <em>natural beauty</em> and <em>history</em> in one place. It will be easy to understand why Turkish named like this when you see the steeply terraced hillside with its bright, white covering.

Being a UNESCO World Heritage Site and hosting many travertine, Pamukkale is also famous for wellness travelers. There you will see the thermal spring water laden with calcareous salt, plunging down the mountain side which has created this natural formation of stalactites, cataracts and basins. The thermal water has been used since the Roman period for its therapeutic powers.
<h3><strong>Tour Details</strong></h3>
In the early morning, around 5.00am,  you will be picked up free of charge from your hotel and before driving to Pamukkale, we will stop in Korkuteli to have breakfast (breakfast not included in price). Here, you will also have the opportunity to buy some snacks and tea/ coffee. On the way to Pamukkale we will stop at Denizli, the closest city to Pamukkale, to make the long journey more easy and comfortable and to enjoy the beautiful panoramic view. Here we will have a lunch break, that you can either sit with the tour guide and enjoy the open buffet menu or the lunch boxes  you have brought. (lunch not included in price).

On arrival, We will amazed with the ruins of the ancient spa city of <strong>Hierapolis</strong> based on the top of this white castle and the dream-like white travertines. Many of these milk-white natural pools are deep enough for swimming, and because of the warm climate and thermally-heated water, there’s no chance of a chill, even if you visit in the off-peak season!

While wondering around this geological miracle, you will also learn more about the history and culture of this area and see amphitheater, city walls, bathhouses, necropolis and more.

We will of course visit Cleopatra’s Pool, also called the <strong>Sacred Pool </strong>and Pamukkale Antique Pool, which is area’s one of biggest biggest draws. According to legend, this artificially sculpted pool was a gift from Marc Anthony to Cleopatra and is <em>rumoured</em> to have swum here. Swimming there is optional and for an extra charge.

Our next journey is to natural hot thermal springs near Karahayit town named Kirmizi Su which translates to red water. You will be delighted to see these<strong> red travertines</strong>. You will have the option to swim there and enjoy bubbling from beneath the calcite rocks - very rich in calcium, magnesium and sulphurs, at about 56 degrees for an extra charge!

Our next stops are more on meeting with habits of the local, such as visiting a mosque to learn more about the religious traditions of local people or shopping at leather shop.

We will then have dinner (included) and then you will be transferred back to your hotel and arrive by 22.00.

<section id=""inclusions"" class=""inclusions long-txt"">
<div class=""hed""><strong>What&#039;s Included</strong></div>
	<li>Hotel pickup and drop-off</li>
	<li>Entrance fees to Pamukkale &amp; Hierapolis</li>
	<li>Buffet lunch and dinner</li>
	<li>Informative, friendly and professional guide</li>
</section><section id=""inclusions"" class=""inclusions long-txt"">
<div class=""content list""></div>
</section><section id=""exclusions"" class=""exclusions long-txt"">
<div class=""hed""><strong>What&#039;s Not Included</strong></div>
	<li>Breakfast</li>
	<li>Entrance fees to Antique pool and Red water (optional)</li>
	<li>Gratuities (optional)</li>
</section>
<h3>Cancellation Policy</h3>
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","publish","pamukkale-hierapolis-day-tour-from-side","211","2016-11-01 12:00:32","2017-03-30 12:25:12"
"3590","3","Pamukkale & Hierapolis Day Tour from Bodrum","Looking for experiencing the magic of Pamukkale and the grandeur of Hierapolis on a comprehensive<strong> 1-day coach tour from Bodrum</strong>, including lunch and dinner.

Pamukkale, literally meaning “<strong>Cotton Castle</strong>” combines <em>natural beauty</em> and <em>history</em> in one place. It will be easy to understand why Turkish named like this when you see the steeply terraced hillside with its bright, white covering.

Being a UNESCO World Heritage Site and hosting many travertine, Pamukkale is also famous for wellness travelers. There you will see the thermal spring water laden with calcareous salt, plunging down the mountain side which has created this natural formation of stalactites, cataracts and basins. The thermal water has been used since the Roman period for its therapeutic powers.
<h3><strong>Tour Details</strong></h3>
In the early morning, around 6am,  you will be picked up free of charge from your hotel and before driving to Pamukkale, we will stop in Mugla to have breakfast (breakfast not included in price). Here, you will also have the opportunity to buy some snacks and tea/ coffee. On the way to Pamukkale we will stop at Denizli, the closest city to Pamukkale, to make the long journey more easy and comfortable and to enjoy the beautiful panoramic view. Here we will have a lunch break, that you can either sit with the tour guide and enjoy the open buffet menu or the lunch boxes  you have brought. (lunch not included in price).arrival, We will amazed with the ruins of the ancient spa city of <strong>Hierapolis</strong> based on the top of this white castle and the dream-like white travertines. Many of these milk-white natural pools are deep enough for swimming, and because of the warm climate and thermally-heated water, there’s no chance of a chill, even if you visit in the off-peak season!

While wondering around this geological miracle, you will also learn more about the history and culture of this area and see amphitheater, city walls, bathhouses, necropolis and more.

We will of course visit Cleopatra’s Pool, also called the <strong>Sacred Pool </strong>and Pamukkale Antique Pool, which is area’s one of biggest biggest draws. According to legend, this artificially sculpted pool was a gift from Marc Anthony to Cleopatra and is <em>rumoured</em> to have swum here. Swimming there is optional and for an extra charge.

Our next journey is to natural hot thermal springs near Karahayit town named Kirmizi Su which translates to red water. You will be delighted to see these<strong> red travertines</strong>. You will have the option to swim there and enjoy bubbling from beneath the calcite rocks - very rich in calcium, magnesium and sulphurs, at about 56 degrees for an extra charge!

Our next stops are more on meeting with habits of the local, such as visiting a mosque to learn more about the religious traditions of local people or shopping at leather shop.

We will then have dinner (included) and then you will be transferred back to your hotel and arrive by 19.00.

<section id=""inclusions"" class=""inclusions long-txt"">
<div class=""hed""><strong>What&#039;s Included</strong></div>
	<li>Hotel pickup and drop-off</li>
	<li>Entrance fees to Pamukkale &amp; Hierapolis</li>
	<li>Buffet lunch and dinner</li>
	<li>Informative, friendly and professional guide</li>
</section><section id=""inclusions"" class=""inclusions long-txt"">
<div class=""content list""></div>
</section><section id=""exclusions"" class=""exclusions long-txt"">
<div class=""hed""><strong>What&#039;s Not Included</strong></div>
	<li>Breakfast</li>
	<li>Entrance fees to Antique pool and Red water (optional)</li>
	<li>Gratuities (optional)</li>
</section>Pick-up from All hotels in Bodrum, Akyallar, Turgutreis, Kadikalesi,Gümbet, Bitez, Yalikavak, Türkbükü, Gundogan, Yaliciftlik, Icmeler, Torba, Ortakent
<h3 class=""section-title mtl"">Cancellation Policy</h3>
All sales are final and incur 100% cancellation penalties.","publish","pamukkale-hierapolis-day-tour-from-bodrum","68","2016-11-01 12:36:46","2017-03-30 12:27:26"
"3591","3","Pamukkale & Hierapolis Day Tour from Marmaris","Looking for experiencing the magic of Pamukkale and the grandeur of Hierapolis on a comprehensive<strong> 1-day coach tour from Marmaris</strong>, including lunch and dinner.

Pamukkale, literally meaning “<strong>Cotton Castle</strong>” combines <em>natural beauty</em> and <em>history</em> in one place. It will be easy to understand why Turkish named like this when you see the steeply terraced hillside with its bright, white covering.

Being a UNESCO World Heritage Site and hosting many travertine, Pamukkale is also famous for wellness travelers. There you will see the thermal spring water laden with calcareous salt, plunging down the mountain side which has created this natural formation of stalactites, cataracts and basins. The thermal water has been used since the Roman period for its therapeutic powers.
<h3><strong>Tour Details</strong></h3>
In the early morning, around 6am,  you will be picked up free of charge from your hotel and before driving to Pamukkale, we will stop in Mugla to have breakfast (breakfast not included in price). Here, you will also have the opportunity to buy some snacks and tea/ coffee. On the way to Pamukkale we will stop at Denizli, the closest city to Pamukkale, to make the long journey more easy and comfortable and to enjoy the beautiful panoramic view. Here we will have a lunch break, that you can either sit with the tour guide and enjoy the open buffet menu or the lunch boxes  you have brought. (lunch not included in price).arrival, We will amazed with the ruins of the ancient spa city of <strong>Hierapolis</strong> based on the top of this white castle and the dream-like white travertines. Many of these milk-white natural pools are deep enough for swimming, and because of the warm climate and thermally-heated water, there’s no chance of a chill, even if you visit in the off-peak season!

While wondering around this geological miracle, you will also learn more about the history and culture of this area and see amphitheater, city walls, bathhouses, necropolis and more.

We will of course visit Cleopatra’s Pool, also called the <strong>Sacred Pool </strong>and Pamukkale Antique Pool, which is area’s one of biggest biggest draws. According to legend, this artificially sculpted pool was a gift from Marc Anthony to Cleopatra and is <em>rumoured</em> to have swum here. Swimming there is optional and for an extra charge.

Our next journey is to natural hot thermal springs near Karahayit town named Kirmizi Su which translates to red water. You will be delighted to see these<strong> red travertines</strong>. You will have the option to swim there and enjoy bubbling from beneath the calcite rocks - very rich in calcium, magnesium and sulphurs, at about 56 degrees for an extra charge!

Our next stops are more on meeting with habits of the local, such as visiting a mosque to learn more about the religious traditions of local people or shopping at leather shop.

We will then have dinner (included) and then you will be transferred back to your hotel and arrive by 19.00.

<section id=""inclusions"" class=""inclusions long-txt"">
<div class=""hed""><strong>What&#039;s Included</strong></div>
	<li>Hotel pickup and drop-off</li>
	<li>Entrance fees to Pamukkale &amp; Hierapolis</li>
	<li>Buffet lunch and dinner</li>
	<li>Informative, friendly and professional guide</li>
</section><section id=""inclusions"" class=""inclusions long-txt"">
<div class=""content list""></div>
</section><section id=""exclusions"" class=""exclusions long-txt"">
<div class=""hed""><strong>What&#039;s Not Included</strong></div>
	<li>Breakfast</li>
	<li>Entrance fees to Antique pool and Red water (optional)</li>
	<li>Gratuities (optional)</li>
</section>
<h3 class=""section-title mtl"">Cancellation Policy</h3>
All sales are final and incur 100% cancellation penalties.","publish","pamukkale-hierapolis-day-tour-from-marmaris","130","2016-11-01 12:45:09","2017-03-30 12:26:37"
"3593","3","Fire of Anatolia at Gloria Aspendos Arena inc transfers","Fire of Anatolia, the famous Turkish dance group, also named Sultans of the Dance, that consists of 120 dancers, several choreographers and various technical staff is estimated to have performed both in foreign countries and nationally, since their debut on May 3, 2001. The arena holds 2 Guinness records related to the dance performances; one of them being performance for an audience of 400,000, all standing, in Ereğli, near the Black Sea, and holds the title for ‘Largest Audience’ in the Guinness Book of World Records.
<h3>This legendary show is a <span style=""color: #ff0000;"">must see</span> for Antalya city and surrounding visitors.</h3>
The performance incorporates a mix of Turkish culture and historical folk dance from various areas in Turkey along with modern dance and ballet. You should not miss this family-friendly show if you are interested in learning more about the culture of Turkey and recognizing its beauty.

<strong>Includes</strong>
Show ticket
Local, friendly guide
Hotel pickup and drop-off

<strong>Excludes</strong>
Souvenir photos (available to purchase)
DVD (available to purchase)

We will reach to Aspendos at around 9pm. Show is expected to end at 11pm, then you will be dropped at your place of stay. Pick up time is dependent on location of stay.

<strong>Cancellation Policy</strong>
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","publish","fire-of-anatolia-at-gloria-aspendos-arena","75","2016-11-02 18:25:29","2016-12-04 20:42:09"
"3601","3","Discover Diving in Ayia Napa","Cyprus is a tiny, picturesque island at the very east of Mediterranean Sea, famous for it's clear blue, warm water and blue flag beaches. From this magical island, you may catch a glimpse of the life under water. Discover Diving in Ayia Napa is one of the most popular things to do.

<strong>Slap on some fins, a mask and some scuba gear and learn to breathe underwater. It’s as simple as that.</strong>

This program is extensively either in a pool, off a beach usually in the crystal waters of Green Bay in Protaras. Basic safety guidelines and skills needed to dive will be supervised by a PADI Professional. While you introduce yourself to wide expanse of sea life, you will not notice how you learned to move around underwater with your gear.
<h4><strong>Make sure you are ready to have fun swimming around and exploring, because you will!</strong></h4>
Our philosophy is simple:
Dive for the experience -for education -<span class=""style17"">for enjoyment!</span>

<strong>Note</strong>
<ul>
	<li>Min age is 10 years old.</li>
	<li><strong>No prior experience with scuba diving is necessary.</strong></li>
	<li>You need to be in reasonable physical health.</li>
</ul>
<strong>Included</strong>
<ul>
	<li>Insurance under instructor Aqua Med Insurance.</li>
	<li>Free hotel pick-up &amp; drop-off</li>
	<li>Padi qualified, experienced, friendly guide</li>
	<li>Free safe-box, lockers and shower at the base in Protaras</li>
</ul>
[video width=""1280"" height=""720"" mp4=""http://loacal.com/wp-content/uploads/2016/12/Green-Bay-Cyprus-I-Dive-Tec-Rec-Centers.mp4""][/video]","publish","discover-diving-in-ayia-napa","29","2016-12-16 15:47:59","2016-12-22 17:59:10"
"3625","3","Cyprus Bronze Age visit with mini-Pottery Workshop","Myself, Mehmet Piro, and my family are delighted to offer a unique <span class=""backcolor_11"">c</span>ultural experience as part of your Cyprus holiday. The island of Cyprus, has hosted many tribes in different time periods over 10,000 years and many archaeological artifacts from Cyprus are currently displayed around the museum worldwide.

Here, we make each piece by hand using the time honored methods of the ancient Cypriots, with the same original and naturally firing and painting techniques.

As part of this experience, you will have 2 hrs mini-workshop designed to explore and develop creativity and see a small demonstration. You will what a fantastic medium clay is; its natural material, universally inclusive and reacts to the touch, no matter how slight the intervention.

You will keep your work created out of love and a good deal of passion as a memory.

Our studio, based in Dikmen located about halfway between Nicosia and Kyrenia, also sells amazing replicas of ancient Bronze Age pieces discovered over the island of Cyprus, made by us, whom have special permission and license of the Department of Antiquities and Museums. We always have the basic philosophy of ""loyalty to the original"".

<i>Wine tastes even better when served with beautiful cups, handmade &amp; decorated with local motifs. </i>

Please note that our English is limited and for an easier communication, we offer translation service for a small extra charge.","publish","cyprus-bronze-age-visit-mini-pottery-workshop","37","2016-11-02 13:56:26","2016-11-02 14:03:34"
